تمام کردن	تمام میکردن	V;3;PL;PST;IPFV;COL
دزدی کردن	دزدی کرده بودیم	V;1;PL;PST;PRF
عرق کردن	عرق میکرد	V;3;SG;PST;IPFV;COL
دراز کشیدن	دراز بکنی	V;2;SG;SBJV;PRS;COL
کنار گذاشتن	دارن کنار میگذاشید	V;2;PL;PRS;PROG
زوم کردن	دارن زوم میکنن	V;3;PL;PRS;PROG;COL
پریدن	میپریدم	V;1;SG;PST;PROG;COL
تشریف آوردن	تشریف آوردم	V;1;SG;PST
ختنه کردن	داشت ختنه میکردن	V;3;PL;PST;PROG;COL
دیدن	دندید	V;2;PL;PFV
پژوهش کردن	پژوهش میکردم	V;1;SG;PST;IPFV
بوییدن	بوییده باشیم	V;1;PL;SBJV;PST
زندگی کردن	زندگی کردیم	V;1;PL;PST
فهمیدن	فهمید	V;3;SG;PST
بحث کردن	بحث میکنن	V;3;PL;PRS;IPFV;COL
کوک کردن	کوک کرده	V;3;PL;PRS;PRF:COL
سعی کردن	سعی کرده	V;3;SG;PST;COL
توصیف کردن	توصیف میکنن	V;3;PL;PRS;IPFV;COL
گفته شدن	گفته شوم	V;1;SG;FUT
سعی کردن	سعی کردم	V;1;SG;PST
بریدن	میبرند	V;2;PL;PRS;IPFV
تفریح کردن	تفریح میکریم	V;1;PL;PRS;IPFV
چیدن	چید	V;3;SG;PST;COL
رختن	میرختن	V;3;PL;PST;IPFV;COL
تحمل کردن	داشتیم تحمل میکردیم	V;1;PL;PST;PROG
چروک شدن	چروک میشیم	V;1;SG;PRS;IPFV;COL
بخشیدن	میبخشار	V;3;SG;PRS;IPFV;COL
نگاه کردن	نگاه کرده بود	V;3;SG;PST;PRF
حس کردن	داشتیم حس میکردم	V;1;SG;PST;PROG;COL
اعلام کردن	اعلام کردهام	V;1;SG;PRS;PRF
انتقاد کردن	انتقاد میکردم	V;1;SG;PST;IPFV
خواب دیدن	خواب دهدم	V;1;SG;SBJV;PST
کار کردن	کار میکویم	V;1;SG;PRS;IPFV
زدن	میزند	V;2;PL;PRS;IPFV
یافتن	مییافرد	V;3;PL;PRS;IPFV
امضاء کردن	امضاء میکردی	V;2;SG;PST;IPFV
خط زدن	دارن خط میزید	V;2;PL;PRS;PROG
ذخیره کردن	ذخیره میکردیم	V;1;PL;PST;IPFV;COL
مداخله کردن	داشت مداخله میکردند	V;3;PL;PST;PROG
حرف زدن	حرف بکن	V;3;SG;SBJV;PRS;COL
نهیب زدن	نهیب میزنیم	V;1;PL;PRS;IPFV
حس کردن	حس کرده	V;V.PTCP;PST
درس خواندن	داشتیم درس میخواندیم	V;1;PL;PST;PROG;COL
ازدواج کردن	داشت ازدواج میکرد	V;3;SG;PST;PROG
سرفه کردن	سرفه کرده باشی	V;2;PL;SBJV;PST;COL
آبتنی کردن	آبتنی کردهام	V;1;SG;PRS;PRF:COL
اضافه کردن	اضافه کرده بودید	V;2;PL;PST;PRF
مرحمت کردن	مرحمت کرده	V;3;SG;PRS;PRF
گم کردن	گم کردن	V;3;PL;PST;COL
طرفداری کردن	طرفداری بکن	V;2;SG;IMP
گوزیدن	میگوزیدم	V;1;SG;PST;PROG;COL
برخاستن	برخاایین	V;2;PL;SBJV;PRS
سیگار کشیدن	سیگار کنی	V;2;SG;PFV;COL
تمرین کردن	دارد تمرین میکند	V;3;SG;PRS;PROG
به فراموشی سپردن	به فراموشی خواهد کرد	V;3;SG;FUT
تصمیم گرفتن	تصمیم گرفته	V;V.PTCP;PST;COL
به کار بردن	به کار برده باشیم	V;1;PL;SBJV;PST;COL
پریدن	پریدم	V;1;SG;PST;COL
کشتی گرفتن	کشتی گرفته بود	V;3;PL;PST;PRF
فهمیدن	میایم	V;1;PL;PRS;PROG;COL
پرستیدن	دارن میپرسترنم	V;1;PL;PRS;PROG;COL
اتراق کردن	اتراق میکردین	V;2:PL;PST;IPFV;COL
شروع کردن	شروع کنی	V;2;SG;PFV
تعارف کردن	داشت تعارف میکرد	V;3;SG;PST;PROG
دوش گرفتن	دوش گرفت	V;2;PL;IMP
پیچیدن	پیچیدن	V;3;PL;PST
جوگیر شدن	دارن جوگیر میکن	V;3;SG;PRS;PROG;COL
فکر کردن	فکر کنین	V;NFIN;COL
چیدن	چید	V;2;PL;FUT
تشریف آوردن	تشریف آوردین	V;2:PL;PST;COL
به خاطر سپردن	به خاطر سپرده بودیم	V;1;PL;PST;PRF:COL
تقویت کردن	تقویت کرده بود	V;3;SG;PST;PRF:COL
پنهان شدن	پنهان میشین	V;2;PL;PRS;IPFV;COL
شکل گرفتن	شکل گرفتیم	V;1;PL;PST;COL
توجه کردن	توجه میکردید	V;2:PL;PST;IPFV
فارغالتحصیل شدن	فارغالتحصیل شده باشی	V;2;SG;SBJV;PST
پرسیدن	میکند	V;3;SG;PRS;IPFV
آرایش کردن	آرایش کرده باشی	V;2;SG;SBJV;PST;COL
خودکشی کردن	خودکشی کند	V;3;SG;PFV
تجدید نظر کردن	تجدید نظر بکنن	V;3;PL;SBJV;PRS;COL
سیگار کشیدن	سیگار کشنیم	V;1;PL;PFV;COL
درست کردن	درست کردهام	V;1;SG;PRS;PRF
ترجمه کردن	ترجمه کرده بودید	V;2;PL;PST;PRF:COL
برگشادن	برگشادم	V;1;SG;PST;COL
باز کردن	داشتید باز میکردید	V;2:PL;PST;PROG
نواختن	نواخته باشیم	V;1;PL;SBJV;PST;COL
تمام شدن	تمام شدی	V;2;SG;PST
مانستن	مانست	V;2;SG;FUT
کشیدن	میکشیدند	V;3;PL;PST;IPFV
تکرار کردن	دارن تکرار میکند	V;3;PL;PRS;PROG
گوزیدن	گوزیده	V;1;SG;FUT
ستدن	ستده بودی	V;2;SG;PST;PRF:COL
کاوش کردن	دارم کاوش میکنم	V;1;SG;PRS;PROG;COL
بستن	بسته	V;3;SG;PRS;PRF
پیچیدن	پیچیده	V;2;PL;IMP;COL
مکیدن	میمکر	V;3;SG;PRS;IPFV;COL
اغوا کردن	اغا میکنی	V;2;SG;PRS;IPFV
باز کردن	باز کردیم	V;1;PL;PST;COL
چروک شدن	چروک میشدین	V;2:PL;PST;IPFV
چیدن	میچین	V;2;PL;PRS;IPFV;COL
مهاجرت کردن	مهاجرت کننن	V;3;PL;PFV;COL
صحبت کردن	صحبت کرده	V;3;SG;PRS;PRF
مداخله کردن	مداخله کردی	V;2;SG;PST;COL
سخن گفتن	سخن میگفتین	V;2:PL;PST;IPFV;COL
چیندن	چینده بودم	V;1;SG;PST;PRF
نابود کردن	نابود کند	V;3;SG;PFV
لبخند زدن	لبخند زده باشید	V;2;PL;SBJV;PST
احساس کردن	احساس کرده	V;3;PL;PRS;PRF:COL
پشت سر گذاشتن	پشت سر گذاشته	V;3;SG;PRS;PRF:COL
باور کردن	باور کرده بودید	V;2;PL;PST;PRF:COL
پیدا کردن	پیدا کردی	V;2;SG;PST;COL
برگشادن	ببرگشایین	V;2;PL;SBJV;PRS
کنار زدن	کنار میزرم	V;1;SG;PRS;IPFV;COL
چسبیدن	چسبیدهاید	V;2:PL;PRS;PRF
فریاد زدن	فریاد زده بودید	V;2;PL;PST;PRF:COL
باز کردن	باز کردی	V;2;SG;PST
توصیف کردن	توصیف کردی	V;2;SG;PST
درد کردن	درد میکردی	V;2;SG;PST;IPFV
بافتن	بافته	V;3;PL;PRS;PRF:COL
عرق کردن	عرق خواهید کرد	V;2;PL;FUT
نابود کردن	نابود بکنم	V;1;SG;SBJV;PRS
اعلام کردن	دارن اعلام میکنن	V;3;PL;PRS;PROG;COL
درد گرفتن	درد گویید	V;2;PL;PFV
کشتی گرفتن	کشتی گرنین	V;2;PL;PFV;COL
تفسیر کردن	تفسیر میکردی	V;2;SG;PST;IPFV;COL
دمیدن	میم میدمیدیم	V;1;PL;PST;PROG;COL
پنهان کردن	داشتیم پنهان میکردم	V;1;SG;PST;PROG;COL
درس خواندن	درس خوانده	V;3;SG;PRS;PRF:COL
نوشتن	نوشته باشه	V;3;SG;SBJV;PST
تقویت کردن	تقویت کرده بودی	V;2;SG;PST;PRF:COL
دزدیدن	دزدیدند	V;3;PL;PST;IPFV
متحیر کردن	متحیر بکنیم	V;1;PL;SBJV;PRS;COL
استمنا کردن	استمنا کنیم	V;1;PL;PFV
دزدی کردن	دزدی کند	V;3;SG;PFV
افسوس خوردن	افسوس خنم	V;1;SG;PFV
پریدن	پرد	V;2;SG;PFV
به فراموشی سپردن	به فراموشی سپرده	V;V.PTCP;PRS;COL
برگشادن	داشت میبرگشادید	V;3;PL;PST;PROG
دزدیدن	دزدهیم	V;1;SG;SBJV;PRS
توصیف کردن	توصیف کرده	V;3;SG;PRS;PRF:COL
پا در میان گذاشتن	دارم پا در میان میکاشیم	V;1;SG;PRS;PROG
تکان خوردن	تکان خنم	V;1;SG;PFV
تمام شدن	تمام شدهایم	V;1;PL;PRS;PRF:COL
پرستیدن	پرستردند	V;3;PL;FUT
به زبان آوردن	به زبان آورده بودید	V;2;SG;PST;PRF
بیدار کردن	بیدار بکنن	V;3;PL;SBJV;PRS;COL
پریدن	پریده باشیم	V;1;PL;SBJV;PST;COL
دستبرد زدن	دارم دستبرد میم	V;1;SG;PRS;PROG;COL
لب گرفتن	لب گرفته بودند	V;3;PL;PST;PRF
خنثی کردن	خنثی میکرد	V;3;SG;PST;IPFV
گوش کردن	گوش کنم	V;1;SG;PFV
به کار بردن	به کار برده باشی	V;2;PL;SBJV;PST;COL
گشودن	گشودهاید	V;2:PL;PRS;PRF
جمعآوری کردن	دارد جمعآوری میکند	V;3;SG;PRS;PROG
بلند کردن	بلند کردهایم	V;1;PL;PRS;PRF
ازدواج کردن	ازدواج کردن	V;3;PL;PST;COL
انزال کردن	انزال کرده باشند	V;3;PL;SBJV;PST
رژیم گرفتن	داشت رژیم میکرد	V;3;SG;PST;PROG;COL
گام زدن	داشتی گام میزدی	V;2;SG;PST;PROG
تکان خوردن	داشتیم تکان میخوردیم	V;1;PL;PST;PROG
گول خوردن	گول خورده بودید	V;2;PL;PST;PRF:COL
آرایش کردن	آرایش کرده بودی	V;2;SG;PST;PRF:COL
مجازات کردن	دارم مجازات میکنیم	V;1;PL;PRS;PROG
تکرار کردن	تکرار کرد	V;3;SG;PST
نابود کردن	نابود کنند	V;NFIN
خریدن	خایی	V;2;SG;SBJV;PRS
دیدن	دایین	V;2;PL;SBJV;PRS;COL
سخن گفتن	سخن گفتی	V;2;SG;PST;COL
خندیدن	خندیدن	V;2:PL;PST;COL
ساک زدن	ساک زده بودن	V;3;PL;PST;PRF:COL
ساک زدن	ساک زده باشن	V;3;PL;SBJV;PST;COL
درد گرفتن	درد میآری	V;2;SG;PRS;IPFV;COL
نابود کردن	نابود کرده باشم	V;1;SG;SBJV;PST
پا به جهان گذاشتن	پا به جهان گذاشتهایم	V;1;PL;PRS;PRF
گم شدن	گم میکنی	V;2;SG;PRS;IPFV
حس کردن	حس میکردید	V;2:PL;PST;IPFV
سخن گفتن	سخن گفته بودن	V;3;PL;PST;PRF:COL
پیوستن	پیوسته	V;3;PL;PRS;PRF
گام زدن	دارن گام میزنن	V;2;PL;PRS;PROG;COL
تصمیم گرفتن	تصمیم بکنیم	V;1;SG;SBJV;PRS
ورزیدن	بسرم	V;1;SG;SBJV;PRS;COL
پرستیدن	پرستیدی	V;2;SG;PST
کوبیدن	کوبیده	V;NFIN
اتراق کردن	دارم اتراق میکنم	V;1;SG;PRS;PROG
پنهان شدن	پنهان شده باشید	V;2;SG;SBJV;PST
پا به عرصه وجود گذاشتن	پا به عرصه وجود گذاشتیم	V;1;PL;PST;COL
تکزنگ زدن	تکزنگ میزدین	V;2:PL;PST;IPFV
تجدید نظر کردن	تجدید نظر کرده باشم	V;1;SG;SBJV;PST;COL
پنهان شدن	پنهان بکنم	V;1;SG;SBJV;PRS
عطسه کردن	عطسه کرد	V;3;SG;PST
اسکی کردن	اسکی کرده باشند	V;3;PL;SBJV;PST
فریاد زدن	داشتین فریاد میزدین	V;2:PL;PST;PROG;COL
مانستن	مانستن	V;3;PL;PRS;PRF:COL
به خاطر سپردن	به خاطر سپردهام	V;1;SG;PRS;PRF
باور کردن	باور میکنن	V;3;PL;PRS;IPFV;COL
دراز کشیدن	اریدراز میکری	V;2;SG;PRS;PROG;COL
امضاء کردن	امضاءمیکرین	V;2;PL;PRS;IPFV;COL
گام زدن	گام خواهی زد	V;2;SG;FUT
حاضر کردن	حاضر میکردند	V;3;PL;PST;IPFV
پیوستن	اکیی	V;2;SG;SBJV;PRS
پرسیدن	پرسیده باشم	V;1;SG;SBJV;PST
فوت کردن	فوت کردی	V;2;SG;PST;COL
خندسن	خندسه بودی	V;2;SG;PST;PRF:COL
فریاد زدن	فریاد خواهی زد	V;2;SG;FUT
کمک کردن	کمک بکن	V;2;SG;IMP
تماشا کردن	تماشا کنین	V;2;PL;PFV;COL
گزاف گفتن	گزاف گنیم	V;1;PL;PFV
افسوس خوردن	داریافسوس میکنی	V;2;SG;PRS;PROG
مردن	میمین	V;2;PL;PRS;PROG;COL
حرف زدن	حرف خواهیزد	V;2;SG;FUT
اضافه کردن	اضافه کردیم	V;1;PL;PST
بلند کردن	بلند میکردیم	V;1;PL;PST;IPFV;COL
کنار گذاشتن	کنار گذاشته باشیم	V;1;PL;SBJV;PST;COL
بیدار شدن	بیدار شدی	V;2;SG;PST;COL
لبخند زدن	لبخند زدی	V;2;SG;PST
اصرار کردن	اصرار کرده بودند	V;3;PL;PST;PRF
خودکشی کردن	خودکشی کردیم	V;1;PL;PST;COL
فهمیدن	فهمیده بود	V;2;SG;PST;PRF
تحمل کردن	تحمل کند	V;3;SG;PFV
گشودن	گشود	V;3;SG;PFV;COL
خریدن	خریده بودید	V;2;PL;PST;PRF:COL
بازی کردن	داشتم بازی میکمیم میدم	V;1;SG;PST;PROG;COL
نشستن	داشت مینشست	V;3;SG;PST;PROG;COL
ماچ کردن	ماچ کرده بودم	V;1;SG;PST;PRF
رقصیدن	رقصیده بود	V;2;SG;PST;PRF:COL
تفسیر کردن	تفسیر میکنیم	V;1;PL;PRS;IPFV
کوبیدن	داشتید میکوبیدید	V;2:PL;PST;PROG
مکیدن	داشت میمکیدن	V;3;PL;PST;PROG;COL
نفس کشیدن	نفس خواهی گرفت	V;2;SG;FUT
قطع کردن	قطع کنیم	V;1;PL;PFV;COL
گوزیدن	میگوزین	V;2;SG;PRS;IPFV
بو کردن	بو خواهی کرد	V;2;SG;FUT
دراز کشیدن	دراز میکشارن	V;3;PL;PRS;IPFV;COL
پرسیدن	پرن	V;3;SG;PFV;COL
پا به جهان گذاشتن	پا به جهان میگذاشتید	V;2:PL;PST;IPFV
برخاستن	میبایم	V;1;PL;PRS;PROG
حمام کردن	حمام کرده بودی	V;2;SG;PST;PRF:COL
گداختن	گداخیم	V;1;PL;SBJV;PRS;COL
خواستن	خواسته باشید	V;2;SG;SBJV;PST
حشری شدن	حشری شنی	V;2;SG;PFV;COL
شناسایی کردن	شناسایی کرده بودند	V;3;PL;PST;PRF
طرفداری کردن	داشتم طرفداری میکردم	V;1;SG;PST;PROG;COL
تعارف کردن	تعارف کردهای	V;2;SG;PRS;PRF:COL
به خاطر سپردن	به خاطر سپنده	V;V.PTCP;PRS
بحث کردن	بحث میکریم	V;1;SG;PRS;IPFV;COL
عکس گرفتن	عکس گرفته بودی	V;2;SG;PST;PRF
اسکی کردن	اسکی کرده	V;V.PTCP;PST;COL
یافتن	بسرم	V;1;SG;SBJV;PRS
ثابت کردن	ثابت بکنین	V;2;PL;SBJV;PRS
فکر کردن	فکر میکردم	V;1;SG;PST;IPFV;COL
ساک زدن	ساک زنین	V;2;PL;PFV;COL
کنار زدن	کنار زده باشه	V;3;SG;SBJV;PST
خواب دیدن	خواب خواهد زرد	V;3;SG;FUT
پیچیدن	بسرم	V;1;SG;SBJV;PRS;COL
به فراموشی سپردن	به فراموشی بکنی	V;2;SG;SBJV;PRS
بو کردن	بو کردن	V;3;PL;PST
درد گرفتن	درد میگرفتند	V;3;PL;PST;IPFV
مجازات کردن	مجازات بکنی	V;2;SG;SBJV;PRS;COL
جوگیر شدن	جوگیر شدم	V;1;SG;PST;COL
تکرار کردن	تکرار میکریم	V;1;SG;PRS;IPFV;COL
تجدید نظر کردن	تجدید نظر کنین	V;1:SG;PFV;COL
زدن	زنن	V;2;PL;PFV;COL
بیدار کردن	بیدار کرده بودید	V;2;SG;PST;PRF
گوزیدن	گونداید	V;2;PL;SBJV;PRS
کشتی گرفتن	کشتی گنن	V;3;PL;PFV;COL
گم شدن	گم شده باشید	V;2;PL;SBJV;PST;COL
احساس کردن	داشتیم احساس میکردیم	V;1;PL;PST;PROG
به زبان آوردن	به زبان خواهی گرفت	V;2;SG;FUT
مرطوب کردن	مرطوب کنم	V;1;SG;PFV
منتشر کردن	منتشر بکنین	V;2;PL;SBJV;PRS
شروع کردن	شروع میکند	V;3;PL;PRS;IPFV
بزرگ شدن	بزرگ میشدم	V;1;SG;PST;IPFV;COL
باختن	میباخی	V;2;SG;PRS;IPFV;COL
حرف زدن	داشت حرف میکرد	V;3;SG;PST;PROG;COL
دستبرد زدن	دارم دستبرد میزندایم	V;1;PL;PRS;PROG
درس خواندن	درس خواند	V;3;SG;PST
تصور کردن	تصور میکردیم	V;1;PL;PST;IPFV;COL
فشردن	میفشردین	V;2:PL;PST;IPFV;COL
ترکیدن	ترکیده باشم	V;1;SG;SBJV;PST;COL
شروع کردن	شروع کردهاید	V;2:PL;PRS;PRF:COL
گزاف گفتن	گزاف خواهد ورد	V;3;PL;FUT
تحمل کردن	تحمل کردهاید	V;2:PL;PRS;PRF
به خاطر سپردن	به خاطر سپردهای	V;2;SG;PRS;PRF:COL
تصمیم گرفتن	تصمیم گنی	V;2;SG;PFV;COL
فریاد زدن	فریاد زده بودم	V;1;SG;PST;PRF
مرطوب کردن	مرطوب کرده بودید	V;2;PL;PST;PRF
پیوستن	پیوست	V;2;SG;PFV
سرما خوردن	سرما خند	V;3;SG;PFV
تقویت کردن	داشتی تقویت میکردی	V;2;SG;PST;PROG
یافتن	یافته باشیم	V;1;PL;SBJV;PST;COL
کلیک کردن	کلیک کرده بودن	V;3;PL;PST;PRF:COL
پریدن	پریدم	V;1;SG;PST
پرستیدن	پرستیده باشه	V;3;SG;SBJV;PST
جلق زدن	جلق زده باشم	V;1;SG;SBJV;PST;COL
اغوا کردن	اغوا میکردن	V;3;PL;PST;IPFV;COL
خواستن	خواستم	V;1;PL;FUT
پشت سر گذاشتن	پشت سر گذاشته بودیم	V;1;PL;PST;PRF:COL
پنهان شدن	پنهان میکند	V;3;SG;PRS;IPFV;COL
گشودن	میگشارن	V;3;PL;PRS;IPFV;COL
خندسن	خنده باشند	V;3;PL;SBJV;PST
شکایت کردن	داشت شکایت میکردن	V;3;PL;PST;PROG;COL
رسیدن	رسیده	V;3;SG;PRS;PRF
شناسایی کردن	شناسایی کردین	V;2:PL;PST;COL
اداره کردن	دارد اداره میکند	V;3;SG;PRS;PROG
سرفه کردن	سرفه بکنین	V;2;PL;SBJV;PRS
آغاز کردن	آغاز کرده	V;V.PTCP;PST
سخن گفتن	سخن گفتهایم	V;1;PL;PRS;PRF
آغاز کردن	داشت آغاز میکردن	V;3;PL;PST;PROG;COL
عکس گرفتن	عکس گرفته بود	V;3;SG;PST;PRF:COL
استمنا کردن	استمنا کردم	V;1;SG;PST
کاشتن	کاشت	V;3;SG;PST;COL
تشکر کردن	تشکر کنین	V;NFIN;COL
به خاطر سپردن	به خاطر سپرده بود	V;3;SG;PST;PRF
شروع کردن	شروع کردم	V;1;SG;PST
قطع کردن	قطع بکنی	V;2;SG;SBJV;PRS
خرید کردن	خرید میکردیم	V;1;PL;PST;IPFV;COL
راست کردن	راست کرده	V;V.PTCP;PST;COL
توصیف کردن	توصیف کنی	V;2;SG;PFV
کوچک شدن	دارن کوچک میکنن	V;3;PL;PRS;PROG;COL
بحث کردن	بحث کرده	V;V.PTCP;PST;COL
گوزیدن	گوزیده باشی	V;2;PL;SBJV;PST;COL
اجرا کردن	اجرا کردهایم	V;1;PL;PRS;PRF:COL
امرار معاش کردن	امرار معاش میکنین	V;2;PL;PRS;IPFV;COL
نفس کشیدن	نفس خواهید کشید	V;2;PL;FUT
کاوش کردن	کاوش میکردی	V;2;SG;PST;IPFV
یاد گرفتن	یاد گرفته	V;V.PTCP;PRS
مونتاژ کردن	مونتاژ کردن	V;3;PL;PST
نفس کشیدن	نفس کشیده باشه	V;3;SG;SBJV;PST;COL
همکاری کردن	همکاری میکردم	V;1;SG;PST;IPFV;COL
بیمار شدن	بیمار بکن	V;2;SG;IMP;COL
تحمل کردن	تحمل میکردیم	V;1;PL;PST;IPFV;COL
تمام کردن	تمام کردهاید	V;2:PL;PRS;PRF
آغاز شدن	آغاز شنیم	V;1;PL;PFV
افشا شدن	افشا میشیم	V;1;SG;PRS;IPFV;COL
تشکر کردن	تشکر میکردند	V;3;PL;PST;IPFV
گذاشتن	میگذاشید	V;3;SG;PRS;IPFV
اعتراض کردن	اعتراض کرده بودید	V;2;SG;PST;PRF
افسوس خوردن	افسوس خند	V;3;SG;PFV
گداختن	گداخت	V;3;SG;FUT
تلفظ کردن	داشتیم تلفظ میکردیم	V;1;PL;PST;PROG
بیدار کردن	داشت بیدار میکردن	V;3;PL;PST;PROG;COL
پریدن	داشتید میپریدید	V;2:PL;PST;PROG
دفن کردن	دفن کنند	V;3;PL;PFV
شکل گرفتن	دارم شکل میکنم	V;1;SG;PRS;PROG
دفن کردن	دفن بکنند	V;3;PL;SBJV;PRS
تفسیر کردن	داشتم تفسیر میکمیم میدم	V;1;SG;PST;PROG;COL
فکر کردن	فکر بکنین	V;2;PL;SBJV;PRS;COL
نوشتن	نوشته بودم	V;1;SG;PST;PRF:COL
جا گذاشتن	جا گذاشته بودی	V;2;SG;PST;PRF
جا گذاشتن	جا میکنی	V;2;SG;PRS;IPFV
تنیدن	تنیده بودن	V;3;PL;PST;PRF:COL
خوردن	خوردن	V;3;PL;PFV;COL
چسبیدن	چسبندیم	V;1;PL;PFV
حساب کردن	داشتی حساب میکردی	V;2;SG;PST;PROG
انتقاد کردن	انتقاد کنی	V;2;SG;PFV;COL
ساک زدن	ساک زدید	V;2:PL;PST
حرف زدن	داشت م حرف میزدم	V;1;SG;PST;PROG
بزرگ شدن	بزرگ بیم	V;1;SG;SBJV;PRS;COL
باختن	باخته باشند	V;3;PL;SBJV;PST
خواستن	داییخوااید	V;2;SG;PRS;PROG
کلیک کردن	کلیک میکنیم	V;1;PL;PRS;IPFV
گوزیدن	گوزن	V;2;SG;PFV;COL
کون کردن	کون خواهید کرد	V;2;PL;FUT
تشریف بردن	تشریف بردهد	V;3;PL;PRS;PRF
باختن	باخت	V;3;SG;PST;COL
پیچیدن	پیچیدهای	V;2;SG;PRS;PRF
امضاء کردن	امضاءید	V;NFIN
به خاطر سپردن	به خاطر سپنن	V;1:SG;PFV;COL
زوم کردن	زوم میکردی	V;2;SG;PST;IPFV
جلق زدن	جلق میزنی	V;2;PL;PRS;IPFV;COL
وا کردن	دارن وا میکری	V;2;SG;PRS;PROG;COL
به خاطر سپردن	به خاطر سپرده بودید	V;2;SG;PST;PRF
بازی کردن	بازی کنی	V;2;SG;PFV
اتراق کردن	دارم اتراق میکنم	V;1;SG;PRS;PROG;COL
حساب کردن	حساب بکنیم	V;1;PL;SBJV;PRS
پیدا کردن	پیدا کرده بودید	V;2;PL;PST;PRF:COL
تحصیل کردن	تحصیل کردیم	V;1;PL;PST;COL
فوت کردن	فوت میکرین	V;2;PL;PRS;IPFV;COL
بیدار کردن	دارم بیدار میکنم	V;1;SG;PRS;PROG;COL
فریاد زدن	فریاد زدی	V;2;SG;PST;COL
حمام کردن	حمام بکنم	V;1;SG;SBJV;PRS;COL
یخ بستن	یخ میگویم	V;1;SG;PRS;IPFV;COL
بحث کردن	دارن بحث میکنم	V;1;PL;PRS;PROG;COL
کشتی گرفتن	کشتی گرفتهای	V;2;SG;PRS;PRF
حرف زدن	حرف زدهای	V;2;SG;PRS;PRF:COL
گداختن	گدانید	V;2;PL;PFV
تمام کردن	تمام کنند	V;3;PL;PFV
دوش گرفتن	دوش گرد	V;3;SG;PFV
نشستن	داشتیمشستی	V;2;SG;PST;PROG;COL
بازی کردن	بازی بکن	V;2;SG;IMP
درد گرفتن	درد گرفتهای	V;2;SG;PRS;PRF
به کار بردن	به کار خواهیم	V;1;SG;FUT
رقصیدن	رقصیده باشی	V;2;SG;SBJV;PST;COL
نفس کشیدن	نفس میکشیدی	V;2;SG;PST;IPFV;COL
تبریک گفتن	داشتین تبریک میگفتین	V;2:PL;PST;PROG;COL
باور کردن	باور کرده بود	V;3;SG;PST;PRF
گوش کردن	داشت گوش میکردند	V;3;PL;PST;PROG
به دنیا آمدن	به دنیا بکنیم	V;1;PL;SBJV;PRS;COL
مجازات کردن	مجازات خواهد کرد	V;3;SG;FUT
پیدا کردن	پیدا کرده بودیم	V;1;PL;PST;PRF
سریدن	میسریدم	V;1;SG;PST;PROG;COL
بریدن	بریده بود	V;3;SG;PST;PRF:COL
ساک زدن	داشتین ساک میزدین	V;2:PL;PST;PROG;COL
پنداشتن	پنداشتهای	V;2;SG;PRS;PRF
لبخند زدن	دارن لبخند میکن	V;3;SG;PRS;PROG;COL
خط زدن	خط بکنی	V;2;SG;SBJV;PRS
فوت کردن	داشتی فوت میکردی	V;2;SG;PST;PROG
شکل گرفتن	داشت شکل میگرفت	V;3;SG;PST;PROG
به یاد آوردن	به یاد آورده	V;1;SG;FUT
احساس کردن	داشت احساس میکردم	V;1;SG;PST;PROG
بزرگ شدن	دارن بزرگ یین	V;2;PL;PRS;PROG;COL
دوش گرفتن	دوش گنن	V;3;PL;PFV;COL
افسوس خوردن	افسوس خورده بود	V;3;SG;PST;PRF
امضاء کردن	امضاء کردهام	V;1;SG;PRS;PRF:COL
کلیک کردن	داشت کلیک میکردم	V;1;SG;PST;PROG
بیدار شدن	بیدار شید	V;2;SG;PFV
آشنا شدن	آشنا شده بودی	V;2;SG;PST;PRF:COL
گوزیدن	گوزندیم	V;1;PL;PFV;COL
گام زدن	گام میکوبید	V;3;SG;PST;IPFV;COL
شکایت کردن	دارن شکایت میکند	V;3;SG;PRS;PROG;COL
بستن	بست	V;3;SG;FUT
تسلیم شدن	تسلیم شنید	V;2;PL;IMP
کوچک شدن	کوچک شده باشم	V;1;SG;SBJV;PST;COL
بیمار شدن	بیمار شده باشه	V;3;SG;SBJV;PST
نماز خواندن	دارن مماز میخواننن	V;3;PL;PRS;PROG;COL
توجه کردن	توجه کردن	V;3;PL;PST
طرفداری کردن	طرفداری کند	V;3;SG;PFV
فوت کردن	دارن فوت میکند	V;3;PL;PRS;PROG
تماشا کردن	تماشا کردین	V;2:PL;PST;COL
کشیدن	کشندید	V;2;PL;IMP
راست کردن	راست میکویم	V;1;SG;PRS;IPFV
سرما خوردن	سرما خوردیم	V;1;PL;PST
آغاز شدن	آغاز بکنم	V;1;SG;SBJV;PRS
گزاف گفتن	دارن گزاف میگوین	V;2;PL;PRS;PROG;COL
اشتباه کردن	اشتباه بکن	V;2;SG;IMP
شناسایی کردن	شناسایی کرده بودن	V;3;PL;PST;PRF:COL
باور کردن	باور بکنم	V;1;SG;SBJV;PRS
پرستیدن	میپرستمیم	V;1;SG;PRS;IPFV
ترجمه کردن	دارد ترجمه میکند	V;3;SG;PRS;PROG
کشتی گرفتن	کشتی گرفتی	V;2;SG;PST
جمع شدن	جمع شدید	V;2:PL;PST
لب گرفتن	داشتی لب میگرفتی	V;2;SG;PST;PROG;COL
منتشر کردن	منتشر کرده باشه	V;3;SG;SBJV;PST
بیدار شدن	بیدار میشویم	V;1;SG;PRS;IPFV
پژوهش کردن	پژوهش کردهاید	V;2:PL;PRS;PRF:COL
